_id,Quarter,HB,HBQF,HBName,HBNameQF,ADPName,ADPNameQF,ServiceType,ServiceTypeQF,SubstanceType,SubstanceTypeQF,Measure,Waited_1_week_or_less,Waited_more_than_1_week_but_within_2_weeks,Waited_more_than_2_week_but_within_3_weeks,Waited_more_than_3_week_but_within_4_weeks,Waited_more_than_4_week_but_within_8_weeks,Waited_more_than_8_week_but_within_12_weeks,Waited_more_than_12_week_but_within_26_weeks,Waited_more_than_26_week_but_within_52_weeks,Waited_more_than_52_week,LDP_standard_waited_3_weeks_or_less,LDP_standard_waited_more_than_3_weeks,Median_length_of_wait_days
2246,Q4 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Alcohol,"",Number,6,1,0,1,0,0,0,0,0,7,1,5.5
2247,Q1 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Alcohol,"",Number,6,1,1,1,1,1,0,0,0,8,3,5
2248,Q1 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Alcohol,"",Number,6,1,1,1,1,1,0,0,0,8,3,5
2249,Q2 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Alcohol,"",Number,2,2,1,0,1,0,0,0,0,5,1,8.5
2250,Q2 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Alcohol,"",Number,2,2,1,0,1,0,0,0,0,5,1,8.5
2251,Q2 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,All,d,Number,17,5,0,1,0,0,0,0,0,22,1,6
2252,Q2 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",All,d,Number,17,5,0,1,0,0,0,0,0,22,1,6
2253,Q3 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,All,d,Number,7,3,2,0,1,0,0,0,0,12,1,7
2254,Q3 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",All,d,Number,7,3,2,0,1,0,0,0,0,12,1,7
2255,Q4 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,All,d,Number,9,2,0,1,0,0,0,0,0,11,1,5.5
2256,Q4 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",All,d,Number,9,2,0,1,0,0,0,0,0,11,1,5.5
2257,Q1 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,All,d,Number,8,2,1,1,1,1,0,0,0,11,3,5.5
2258,Q1 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",All,d,Number,8,2,1,1,1,1,0,0,0,11,3,5.5
2259,Q2 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,All,d,Number,3,4,1,0,2,0,0,0,0,8,2,10.5
2260,Q2 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",All,d,Number,3,4,1,0,2,0,0,0,0,8,2,10.5
2261,Q2 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Co-dependency,"",Number,1,1,0,1,0,0,0,0,0,2,1,10
2262,Q2 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Co-dependency,"",Number,1,1,0,1,0,0,0,0,0,2,1,10
2263,Q3 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Co-dependency,"",Number,0,0,1,0,0,0,0,0,0,1,0,20
2264,Q3 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Co-dependency,"",Number,0,0,1,0,0,0,0,0,0,1,0,20
2265,Q4 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Co-dependency,"",Number,2,1,0,0,0,0,0,0,0,3,0,7
2266,Q4 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Co-dependency,"",Number,2,1,0,0,0,0,0,0,0,3,0,7
2267,Q1 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Co-dependency,"",Number,1,1,0,0,0,0,0,0,0,2,0,6.5
2268,Q1 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Co-dependency,"",Number,1,1,0,0,0,0,0,0,0,2,0,6.5
2269,Q2 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Co-dependency,"",Number,1,0,0,0,0,0,0,0,0,1,0,5
2270,Q2 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Co-dependency,"",Number,1,0,0,0,0,0,0,0,0,1,0,5
2271,Q2 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Drug,"",Number,2,0,0,0,0,0,0,0,0,2,0,5
2272,Q2 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Drug,"",Number,2,0,0,0,0,0,0,0,0,2,0,5
2273,Q3 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Drug,"",Number,1,0,0,0,0,0,0,0,0,1,0,5
2274,Q3 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Drug,"",Number,1,0,0,0,0,0,0,0,0,1,0,5
2275,Q4 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Drug,"",Number,1,0,0,0,0,0,0,0,0,1,0,0
2276,Q4 2022/2023,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Drug,"",Number,1,0,0,0,0,0,0,0,0,1,0,0
2277,Q1 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Drug,"",Number,1,0,0,0,0,0,0,0,0,1,0,6
2278,Q1 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Drug,"",Number,1,0,0,0,0,0,0,0,0,1,0,6
2279,Q2 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,All services,d,Drug,"",Number,0,2,0,0,1,0,0,0,0,2,1,12
2280,Q2 2023/2024,S08000028,"",NHS Western Isles,"",All NHS Western Isles ADPs,d,Community-based service,"",Drug,"",Number,0,2,0,0,1,0,0,0,0,2,1,12
2281,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Alcohol,"",Number,2538,1076,673,159,199,52,60,16,4,4287,490,7
2282,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Alcohol,"",Number,1946,1061,668,159,198,51,60,16,3,3675,487,8
2283,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Alcohol,"",Number,582,8,3,0,1,0,0,0,1,593,2,0
2284,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Alcohol,"",Number,10,7,2,0,0,1,0,0,0,19,1,7.5
2285,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Alcohol,"",Number,2309,1026,609,149,187,50,39,1,0,3944,426,7
2286,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Alcohol,"",Number,1768,1019,606,149,184,50,39,0,0,3393,422,8
2287,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Alcohol,"",Number,519,1,0,0,2,0,0,1,0,520,3,0
2288,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Alcohol,"",Number,22,6,3,0,1,0,0,0,0,31,1,2.5
2289,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Alcohol,"",Number,2577,993,708,188,170,25,11,3,2,4278,399,7
2290,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Alcohol,"",Number,1970,980,707,187,170,25,11,3,2,3657,398,8
2291,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Alcohol,"",Number,585,4,0,0,0,0,0,0,0,589,0,0
2292,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Alcohol,"",Number,22,9,1,1,0,0,0,0,0,32,1,1
2293,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Alcohol,"",Number,2725,1076,733,159,140,29,7,5,1,4534,341,6
2294,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Alcohol,"",Number,2093,1065,728,158,140,29,7,5,1,3886,340,8
2295,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Alcohol,"",Number,611,0,1,0,0,0,0,0,0,612,0,0
2296,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Alcohol,"",Number,21,11,4,1,0,0,0,0,0,36,1,6
2297,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Alcohol,"",Number,2779,1013,752,138,180,36,16,1,0,4544,371,6
2298,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Alcohol,"",Number,2073,1008,752,138,179,36,16,1,0,3833,370,8
2299,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Alcohol,"",Number,686,1,0,0,1,0,0,0,0,687,1,0
2300,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Alcohol,"",Number,20,4,0,0,0,0,0,0,0,24,0,5
2301,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,All,d,Number,4979,1805,1117,275,330,83,79,19,6,7901,792,6
2302,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",All,d,Number,3931,1724,1083,266,325,82,78,19,4,6738,774,7
2303,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",All,d,Number,779,10,3,0,1,0,0,0,2,792,3,0
2304,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",All,d,Number,269,71,31,9,4,1,1,0,0,371,15,1
2305,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,All,d,Number,4759,1838,1015,240,300,87,68,3,2,7612,700,6
2306,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",All,d,Number,3834,1769,985,232,290,85,67,2,2,6588,678,7
2307,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",All,d,Number,699,2,0,0,2,0,0,1,0,701,3,0
2308,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",All,d,Number,226,67,30,8,8,2,1,0,0,323,19,3
2309,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,All,d,Number,5501,1751,1152,280,282,42,25,3,8,8404,640,5
2310,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",All,d,Number,4378,1697,1136,270,270,39,25,3,5,7211,612,7
2311,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",All,d,Number,797,4,0,0,0,0,0,0,2,801,2,0
2312,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",All,d,Number,326,50,16,10,12,3,0,0,1,392,26,0
2313,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,All,d,Number,5587,1864,1179,256,247,51,12,5,4,8630,575,5
2314,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",All,d,Number,4478,1798,1149,248,237,50,11,5,4,7425,555,7
2315,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",All,d,Number,855,3,1,0,0,0,0,0,0,859,0,0
2316,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",All,d,Number,254,63,29,8,10,1,1,0,0,346,20,2
2317,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,All,d,Number,5623,1793,1171,242,320,50,21,1,1,8587,635,5
2318,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",All,d,Number,4447,1747,1146,237,302,47,21,1,1,7340,609,7
2319,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",All,d,Number,960,2,0,0,2,0,0,0,0,962,2,0
2320,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",All,d,Number,216,44,25,5,16,3,0,0,0,285,24,1
2321,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Co-dependency,"",Number,533,177,126,30,28,8,5,0,0,836,71,6
2322,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Co-dependency,"",Number,414,166,117,29,28,8,5,0,0,697,70,7
2323,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Co-dependency,"",Number,91,1,0,0,0,0,0,0,0,92,0,0
2324,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Co-dependency,"",Number,28,10,9,1,0,0,0,0,0,47,1,5.5
2325,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Co-dependency,"",Number,536,211,128,18,24,11,1,0,0,875,54,6
2326,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Co-dependency,"",Number,414,198,122,16,24,11,1,0,0,734,52,7
2327,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Co-dependency,"",Number,80,0,0,0,0,0,0,0,0,80,0,0
2328,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Co-dependency,"",Number,42,13,6,2,0,0,0,0,0,61,2,3
2329,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Co-dependency,"",Number,618,213,129,27,30,5,2,0,1,960,65,5
2330,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Co-dependency,"",Number,452,201,127,27,30,5,2,0,0,780,64,7
2331,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Co-dependency,"",Number,89,0,0,0,0,0,0,0,1,89,1,0
2332,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Co-dependency,"",Number,77,12,2,0,0,0,0,0,0,91,0,0
2333,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Co-dependency,"",Number,611,223,140,19,20,3,0,0,0,974,42,5
2334,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Co-dependency,"",Number,436,206,138,18,20,3,0,0,0,780,41,7
2335,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Co-dependency,"",Number,116,3,0,0,0,0,0,0,0,119,0,0
2336,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Co-dependency,"",Number,59,14,2,1,0,0,0,0,0,75,1,1
2337,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Co-dependency,"",Number,670,224,140,29,34,6,1,0,0,1034,70,5
2338,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Co-dependency,"",Number,497,210,136,29,33,6,1,0,0,843,69,7
2339,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Co-dependency,"",Number,135,0,0,0,1,0,0,0,0,135,1,0
2340,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Co-dependency,"",Number,38,14,4,0,0,0,0,0,0,56,0,0
2341,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Drug,"",Number,1908,552,318,86,103,23,14,3,2,2778,231,4
2342,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Drug,"",Number,1571,497,298,78,99,23,13,3,1,2366,217,5
2343,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Drug,"",Number,106,1,0,0,0,0,0,0,1,107,1,0
2344,Q2 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Drug,"",Number,231,54,20,8,4,0,1,0,0,305,13,1
2345,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Drug,"",Number,1914,601,278,73,89,26,28,2,2,2793,220,4
2346,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Drug,"",Number,1652,552,257,67,82,24,27,2,2,2461,204,5
2347,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Drug,"",Number,100,1,0,0,0,0,0,0,0,101,0,0
2348,Q3 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Drug,"",Number,162,48,21,6,7,2,1,0,0,231,16,3
2349,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Drug,"",Number,2306,545,315,65,82,12,12,0,5,3166,176,3
2350,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Drug,"",Number,1956,516,302,56,70,9,12,0,3,2774,150,4
2351,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Drug,"",Number,123,0,0,0,0,0,0,0,1,123,1,0
2352,Q4 2022/2023,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Drug,"",Number,227,29,13,9,12,3,0,0,1,269,25,0
2353,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Drug,"",Number,2251,565,306,78,87,19,5,0,3,3122,192,3
2354,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Drug,"",Number,1949,527,283,72,77,18,4,0,3,2759,174,4
2355,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Drug,"",Number,128,0,0,0,0,0,0,0,0,128,0,0
2356,Q1 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Drug,"",Number,174,38,23,6,10,1,1,0,0,235,18,2
2357,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,All services,d,Drug,"",Number,2174,556,279,75,106,8,4,0,1,3009,194,3
2358,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Community-based service,"",Drug,"",Number,1877,529,258,70,90,5,4,0,1,2664,170,4
2359,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Hospital-based service,"",Drug,"",Number,139,1,0,0,0,0,0,0,0,140,0,0
2360,Q2 2023/2024,NA,NA,NHS NHSScotland,"",All NHS NHSScotland ADPs,d,Prison-based service,"",Drug,"",Number,158,26,21,5,16,3,0,0,0,205,24,1
2361,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,Alcohol,"",Percentage,76.623,16.234,6.494,0.649,0,0,0,0,0,99.351,0.649,0
2362,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",Alcohol,"",Percentage,77.333,15.333,6.667,0.667,0,0,0,0,0,99.333,0.667,0
2363,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",Alcohol,"",Percentage,50,50,0,0,0,0,0,0,0,100,0,8.5
2364,Q3 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,Alcohol,"",Percentage,77.451,11.765,10.784,0,0,0,0,0,0,100,0,0
2365,Q3 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",Alcohol,"",Percentage,78.788,11.111,10.101,0,0,0,0,0,0,100,0,0
2366,Q3 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",Alcohol,"",Percentage,33.333,33.333,33.333,0,0,0,0,0,0,100,0,13
2367,Q4 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,Alcohol,"",Percentage,87.156,5.505,6.422,0.917,0,0,0,0,0,99.083,0.917,0
2368,Q4 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",Alcohol,"",Percentage,88.571,3.81,6.667,0.952,0,0,0,0,0,99.048,0.952,0
2369,Q4 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",Alcohol,"",Percentage,50,50,0,0,0,0,0,0,0,100,0,8
2370,Q1 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,Alcohol,"",Percentage,92.157,5.882,1.961,0,0,0,0,0,0,100,0,0
2371,Q1 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",Alcohol,"",Percentage,93.069,5.941,0.99,0,0,0,0,0,0,100,0,0
2372,Q1 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",Alcohol,"",Percentage,0,0,100,0,0,0,0,0,0,100,0,17
2373,Q2 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,Alcohol,"",Percentage,91.262,7.767,0.971,0,0,0,0,0,0,100,0,0
2374,Q2 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",Alcohol,"",Percentage,91.262,7.767,0.971,0,0,0,0,0,0,100,0,0
2375,Q2 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",Alcohol,"",Percentage,0,0,0,0,0,0,0,0,0,0,0,0
2376,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,All,d,Percentage,84.227,10.41,5.047,0.315,0,0,0,0,0,99.685,0.315,0
2377,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",All,d,Percentage,86.957,9.058,3.623,0.362,0,0,0,0,0,99.638,0.362,0
2378,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",All,d,Percentage,65.854,19.512,14.634,0,0,0,0,0,0,100,0,1
2379,Q3 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,All,d,Percentage,84.507,8.451,6.69,0.352,0,0,0,0,0,99.648,0.352,0
2380,Q3 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",All,d,Percentage,90.283,5.668,4.049,0,0,0,0,0,0,100,0,0
2381,Q3 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",All,d,Percentage,45.946,27.027,24.324,2.703,0,0,0,0,0,97.297,2.703,12
2382,Q4 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,All,d,Percentage,90.705,4.487,2.885,1.603,0.321,0,0,0,0,98.077,1.923,0
2383,Q4 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",All,d,Percentage,94.539,2.389,2.389,0.683,0,0,0,0,0,99.317,0.683,0
2384,Q4 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",All,d,Percentage,31.579,36.842,10.526,15.789,5.263,0,0,0,0,78.947,21.053,13
2385,Q1 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,All,d,Percentage,93.939,3.788,1.515,0.758,0,0,0,0,0,99.242,0.758,0
2386,Q1 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",All,d,Percentage,95.652,3.557,0.395,0.395,0,0,0,0,0,99.605,0.395,0
2387,Q1 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",All,d,Percentage,54.545,9.091,27.273,9.091,0,0,0,0,0,90.909,9.091,4
2388,Q2 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,All,d,Percentage,88.803,6.95,2.317,1.158,0.772,0,0,0,0,98.069,1.931,0
2389,Q2 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",All,d,Percentage,96.17,3.404,0.426,0,0,0,0,0,0,100,0,0
2390,Q2 2023/2024,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",All,d,Percentage,16.667,41.667,20.833,12.5,8.333,0,0,0,0,79.167,20.833,13.5
2391,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",All services,d,Co-dependency,"",Percentage,90.698,4.651,4.651,0,0,0,0,0,0,100,0,0
2392,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Community-based service,"",Co-dependency,"",Percentage,100,0,0,0,0,0,0,0,0,100,0,0
2393,Q2 2022/2023,S08000015,"",NHS Ayrshire & Arran,"",East Ayrshire ADP,"",Prison-based service,"",Co-dependency,"",Percentage,0,50,50,0,0,0,0,0,0,100,0,12
